LSOA11CD,LSOA11NM,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ,area_km2,night_transport_pts,night_bus,night_tube,night_transport_density_km2,LAD19CD,LAD19NM
E01002393,Hillingdon 020B,E02000513,Hillingdon 020,E09000017,Hillingdon,E12000007,London,1988,1982,6,61.0,705,2.8,0.32823953292624136,2,2,0,6.093111278126939,E09000017,Hillingdon
E01002394,Hillingdon 021A,E02000514,Hillingdon 021,E09000017,Hillingdon,E12000007,London,1619,1619,0,55.1,508,3.2,0.294469257834059,0,0,0,0.0,E09000017,Hillingdon
E01002395,Hillingdon 021B,E02000514,Hillingdon 021,E09000017,Hillingdon,E12000007,London,1407,1407,0,81.3,424,3.3,0.17150664849584601,0,0,0,0.0,E09000017,Hillingdon
E01002396,Hillingdon 026A,E02000519,Hillingdon 026,E09000017,Hillingdon,E12000007,London,1749,1747,2,51.4,563,3.1,0.3447757050278395,3,3,0,8.701309159117693,E09000017,Hillingdon
E01002397,Hillingdon 021C,E02000514,Hillingdon 021,E09000017,Hillingdon,E12000007,London,1695,1689,6,95.5,514,3.3,0.1814614329405245,4,4,0,22.043251478737268,E09000017,Hillingdon
E01002398,Hillingdon 021D,E02000514,Hillingdon 021,E09000017,Hillingdon,E12000007,London,1725,1702,23,105.4,493,3.5,0.16076844445393118,0,0,0,0.0,E09000017,Hillingdon
E01002399,Hillingdon 021E,E02000514,Hillingdon 021,E09000017,Hillingdon,E12000007,London,1591,1591,0,90.0,474,3.4,0.17559028217829833,2,2,0,11.390151978736244,E09000017,Hillingdon
E01002400,Hillingdon 024A,E02000517,Hillingdon 024,E09000017,Hillingdon,E12000007,London,1792,1770,22,29.7,599,3.0,0.6055025826209807,0,0,0,0.0,E09000017,Hillingdon
E01002401,Hillingdon 024B,E02000517,Hillingdon 024,E09000017,Hillingdon,E12000007,London,1702,1673,29,51.3,609,2.7,0.33323915250070324,4,4,0,12.003391468208582,E09000017,Hillingdon
E01002402,Hillingdon 024C,E02000517,Hillingdon 024,E09000017,Hillingdon,E12000007,London,1499,1494,5,75.0,491,3.0,0.20134162742386003,0,0,0,0.0,E09000017,Hillingdon
E01002403,Hillingdon 024D,E02000517,Hillingdon 024,E09000017,Hillingdon,E12000007,London,1795,1795,0,87.9,543,3.3,0.20464790196893726,0,0,0,0.0,E09000017,Hillingdon
E01002404,Hillingdon 024E,E02000517,Hillingdon 024,E09000017,Hillingdon,E12000007,London,1838,1838,0,88.4,675,2.7,0.21064299886997812,0,0,0,0.0,E09000017,Hillingdon
E01002405,Hillingdon 027A,E02000520,Hillingdon 027,E09000017,Hillingdon,E12000007,London,1919,1812,107,19.1,634,2.9,1.0002636771561415,0,0,0,0.0,E09000017,Hillingdon
E01002406,Hillingdon 027B,E02000520,Hillingdon 027,E09000017,Hillingdon,E12000007,London,2135,2135,0,16.0,680,3.1,1.3392437093756018,2,2,0,1.4933801712105588,E09000017,Hillingdon
E01002407,Hillingdon 030A,E02000523,Hillingdon 030,E09000017,Hillingdon,E12000007,London,2354,2269,85,48.4,725,3.1,0.48397509286624285,4,4,0,8.264888129492002,E09000017,Hillingdon
E01002408,Hillingdon 019A,E02000512,Hillingdon 019,E09000017,Hillingdon,E12000007,London,1527,1527,0,75.9,629,2.4,0.2059472624574338,0,0,0,0.0,E09000017,Hillingdon
E01002409,Hillingdon 019B,E02000512,Hillingdon 019,E09000017,Hillingdon,E12000007,London,1773,1765,8,73.2,672,2.6,0.2375339187416243,2,2,0,8.41985014433027,E09000017,Hillingdon
E01002410,Hillingdon 017A,E02000510,Hillingdon 017,E09000017,Hillingdon,E12000007,London,1694,1694,0,41.6,638,2.7,0.40482775850031205,4,4,0,9.880745368889809,E09000017,Hillingdon
E01002411,Hillingdon 022A,E02000515,Hillingdon 022,E09000017,Hillingdon,E12000007,London,1712,1703,9,35.2,632,2.7,0.48176313283947886,0,0,0,0.0,E09000017,Hillingdon
E01002412,Hillingdon 017B,E02000510,Hillingdon 017,E09000017,Hillingdon,E12000007,London,2291,2261,30,32.1,822,2.8,0.7173153947763418,0,0,0,0.0,E09000017,Hillingdon
E01002413,Hillingdon 022B,E02000515,Hillingdon 022,E09000017,Hillingdon,E12000007,London,1530,1530,0,49.3,594,2.6,0.3105619560307336,0,0,0,0.0,E09000017,Hillingdon
E01002414,Hillingdon 015A,E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,3314,1180,2134,36.1,527,2.2,0.9221595820215127,3,3,0,3.2532330178943085,E09000017,Hillingdon
E01002415,Hillingdon 010A,E02000503,Hillingdon 010,E09000017,Hillingdon,E12000007,London,1710,1710,0,63.6,643,2.7,0.26848534747103553,0,0,0,0.0,E09000017,Hillingdon
E01002416,Hillingdon 008A,E02000501,Hillingdon 008,E09000017,Hillingdon,E12000007,London,1741,1741,0,84.3,593,2.9,0.2070454672094009,0,0,0,0.0,E09000017,Hillingdon
E01002417,Hillingdon 008B,E02000501,Hillingdon 008,E09000017,Hillingdon,E12000007,London,1596,1596,0,49.3,638,2.5,0.32825706416167827,1,0,1,3.0463929315698275,E09000017,Hillingdon
E01002418,Hillingdon 006A,E02000499,Hillingdon 006,E09000017,Hillingdon,E12000007,London,1789,1789,0,64.7,658,2.7,0.2794384569858827,0,0,0,0.0,E09000017,Hillingdon
E01002419,Hillingdon 006B,E02000499,Hillingdon 006,E09000017,Hillingdon,E12000007,London,1531,1531,0,51.8,611,2.5,0.2933144676689271,0,0,0,0.0,E09000017,Hillingdon
E01002420,Hillingdon 008C,E02000501,Hillingdon 008,E09000017,Hillingdon,E12000007,London,1595,1595,0,54.2,662,2.4,0.288072934817725,0,0,0,0.0,E09000017,Hillingdon
E01002421,Hillingdon 008D,E02000501,Hillingdon 008,E09000017,Hillingdon,E12000007,London,1696,1646,50,48.8,636,2.6,0.34457486786795927,0,0,0,0.0,E09000017,Hillingdon
E01002422,Hillingdon 018A,E02000511,Hillingdon 018,E09000017,Hillingdon,E12000007,London,1436,1436,0,74.2,494,2.9,0.1953851182247656,0,0,0,0.0,E09000017,Hillingdon
E01002423,Hillingdon 018B,E02000511,Hillingdon 018,E09000017,Hillingdon,E12000007,London,1645,1644,1,24.3,568,2.9,0.6737481163894862,1,1,0,1.4842342051490223,E09000017,Hillingdon
E01002424,Hillingdon 018C,E02000511,Hillingdon 018,E09000017,Hillingdon,E12000007,London,1574,1574,0,42.6,526,3.0,0.36921487464732705,0,0,0,0.0,E09000017,Hillingdon
E01002425,Hillingdon 018D,E02000511,Hillingdon 018,E09000017,Hillingdon,E12000007,London,1795,1795,0,49.8,613,2.9,0.3603012646307617,0,0,0,0.0,E09000017,Hillingdon
E01002426,Hillingdon 021F,E02000514,Hillingdon 021,E09000017,Hillingdon,E12000007,London,1783,1783,0,82.9,631,2.8,0.21345652814454902,2,2,0,9.369589290076128,E09000017,Hillingdon
E01002427,Hillingdon 018E,E02000511,Hillingdon 018,E09000017,Hillingdon,E12000007,London,1506,1444,62,74.0,514,2.8,0.2052817775935653,1,1,0,4.871352984773383,E09000017,Hillingdon
E01002428,Hillingdon 018F,E02000511,Hillingdon 018,E09000017,Hillingdon,E12000007,London,1470,1464,6,25.2,496,3.0,0.5859187745297514,0,0,0,0.0,E09000017,Hillingdon
E01002429,Hillingdon 019C,E02000512,Hillingdon 019,E09000017,Hillingdon,E12000007,London,1413,1413,0,38.2,498,2.8,0.37986130181049016,0,0,0,0.0,E09000017,Hillingdon
E01002430,Hillingdon 007A,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,1469,1469,0,16.1,524,2.8,0.9183966080075475,0,0,0,0.0,E09000017,Hillingdon
E01002431,Hillingdon 006C,E02000499,Hillingdon 006,E09000017,Hillingdon,E12000007,London,1415,1415,0,50.4,489,2.9,0.2782469248159416,0,0,0,0.0,E09000017,Hillingdon
E01002432,Hillingdon 006D,E02000499,Hillingdon 006,E09000017,Hillingdon,E12000007,London,1561,1561,0,48.2,635,2.5,0.3253492137231104,0,0,0,0.0,E09000017,Hillingdon
E01002433,Hillingdon 004A,E02000497,Hillingdon 004,E09000017,Hillingdon,E12000007,London,1826,1823,3,39.6,782,2.3,0.4617093267519256,0,0,0,0.0,E09000017,Hillingdon
E01002434,Hillingdon 007B,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,1358,1358,0,16.3,504,2.7,0.8190094481338032,0,0,0,0.0,E09000017,Hillingdon
E01002435,Hillingdon 007C,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,1436,1436,0,40.2,535,2.7,0.35515173110291415,0,0,0,0.0,E09000017,Hillingdon
E01002436,Hillingdon 004B,E02000497,Hillingdon 004,E09000017,Hillingdon,E12000007,London,1608,1608,0,35.2,658,2.4,0.4580456339071545,0,0,0,0.0,E09000017,Hillingdon
E01002437,Hillingdon 006E,E02000499,Hillingdon 006,E09000017,Hillingdon,E12000007,London,1469,1469,0,34.0,608,2.4,0.4373292317085881,0,0,0,0.0,E09000017,Hillingdon
E01002438,Hillingdon 003A,E02000496,Hillingdon 003,E09000017,Hillingdon,E12000007,London,1325,1240,85,3.6,480,2.6,3.696309324633692,0,0,0,0.0,E09000017,Hillingdon
E01002439,Hillingdon 003B,E02000496,Hillingdon 003,E09000017,Hillingdon,E12000007,London,1571,1482,89,22.3,608,2.4,0.7007108400249183,0,0,0,0.0,E09000017,Hillingdon
E01002440,Hillingdon 003C,E02000496,Hillingdon 003,E09000017,Hillingdon,E12000007,London,1441,1441,0,8.2,618,2.3,1.7860138196218567,0,0,0,0.0,E09000017,Hillingdon
E01002441,Hillingdon 003D,E02000496,Hillingdon 003,E09000017,Hillingdon,E12000007,London,1550,1506,44,2.2,667,2.3,7.056743611269082,0,0,0,0.0,E09000017,Hillingdon
E01002442,Hillingdon 003E,E02000496,Hillingdon 003,E09000017,Hillingdon,E12000007,London,1512,1512,0,7.6,635,2.4,1.981901836721355,0,0,0,0.0,E09000017,Hillingdon
E01002443,Hillingdon 032A,E02000525,Hillingdon 032,E09000017,Hillingdon,E12000007,London,1625,1625,0,6.2,547,3.0,2.607943121113686,6,6,0,2.3006636730013432,E09000017,Hillingdon
E01002444,Hillingdon 031A,E02000524,Hillingdon 031,E09000017,Hillingdon,E12000007,London,1833,1551,282,1.2,625,2.5,15.808726779887792,12,8,4,0.7590744129544109,E09000017,Hillingdon
E01002445,Hillingdon 029A,E02000522,Hillingdon 029,E09000017,Hillingdon,E12000007,London,1703,1703,0,88.4,588,2.9,0.18994590896872623,0,0,0,0.0,E09000017,Hillingdon
E01002446,Hillingdon 031B,E02000524,Hillingdon 031,E09000017,Hillingdon,E12000007,London,1612,1562,50,8.3,592,2.6,1.9585916458893273,0,0,0,0.0,E09000017,Hillingdon
E01002447,Hillingdon 031C,E02000524,Hillingdon 031,E09000017,Hillingdon,E12000007,London,1697,1696,1,9.0,623,2.7,1.8679128587863885,6,6,0,3.212141279384035,E09000017,Hillingdon
E01002448,Hillingdon 032B,E02000525,Hillingdon 032,E09000017,Hillingdon,E12000007,London,1957,1957,0,27.3,765,2.6,0.7185832142386166,5,5,0,6.958136372970818,E09000017,Hillingdon
E01002449,Hillingdon 032C,E02000525,Hillingdon 032,E09000017,Hillingdon,E12000007,London,1772,1768,4,46.6,710,2.5,0.3765526406006519,4,4,0,10.622684768906318,E09000017,Hillingdon
E01002450,Hillingdon 014A,E02000507,Hillingdon 014,E09000017,Hillingdon,E12000007,London,1421,1421,0,66.1,503,2.8,0.21569957635196474,0,0,0,0.0,E09000017,Hillingdon
E01002451,Hillingdon 014B,E02000507,Hillingdon 014,E09000017,Hillingdon,E12000007,London,1514,1514,0,71.7,493,3.1,0.2103611411470949,0,0,0,0.0,E09000017,Hillingdon
E01002452,Hillingdon 014C,E02000507,Hillingdon 014,E09000017,Hillingdon,E12000007,London,1539,1539,0,45.0,500,3.1,0.3366674025661022,0,0,0,0.0,E09000017,Hillingdon
E01002453,Hillingdon 014D,E02000507,Hillingdon 014,E09000017,Hillingdon,E12000007,London,1692,1692,0,62.7,599,2.8,0.27385767867677335,0,0,0,0.0,E09000017,Hillingdon
E01002454,Hillingdon 014E,E02000507,Hillingdon 014,E09000017,Hillingdon,E12000007,London,1777,1777,0,10.8,661,2.7,1.6509983471046796,0,0,0,0.0,E09000017,Hillingdon
E01002455,Hillingdon 019D,E02000512,Hillingdon 019,E09000017,Hillingdon,E12000007,London,1728,1724,4,47.1,652,2.6,0.35776575587910897,2,2,0,5.590249953032987,E09000017,Hillingdon
E01002456,Hillingdon 017C,E02000510,Hillingdon 017,E09000017,Hillingdon,E12000007,London,1675,1629,46,53.6,621,2.6,0.31367950840622616,0,0,0,0.0,E09000017,Hillingdon
E01002457,Hillingdon 019E,E02000512,Hillingdon 019,E09000017,Hillingdon,E12000007,London,1560,1560,0,68.6,517,3.0,0.22608103742495272,2,2,0,8.846385450013237,E09000017,Hillingdon
E01002458,Hillingdon 011A,E02000504,Hillingdon 011,E09000017,Hillingdon,E12000007,London,1416,1416,0,14.6,543,2.6,0.9818541447921407,0,0,0,0.0,E09000017,Hillingdon
E01002459,Hillingdon 011B,E02000504,Hillingdon 011,E09000017,Hillingdon,E12000007,London,1624,1601,23,31.8,622,2.6,0.5058851274994061,0,0,0,0.0,E09000017,Hillingdon
E01002460,Hillingdon 011C,E02000504,Hillingdon 011,E09000017,Hillingdon,E12000007,London,1338,1338,0,35.0,597,2.2,0.37935880333061134,1,0,1,2.6360268727664127,E09000017,Hillingdon
E01002461,Hillingdon 013A,E02000506,Hillingdon 013,E09000017,Hillingdon,E12000007,London,1435,1435,0,5.7,516,2.8,2.522982207011861,0,0,0,0.0,E09000017,Hillingdon
E01002462,Hillingdon 011D,E02000504,Hillingdon 011,E09000017,Hillingdon,E12000007,London,1418,1418,0,34.0,506,2.8,0.417521640537542,0,0,0,0.0,E09000017,Hillingdon
E01002463,Hillingdon 013B,E02000506,Hillingdon 013,E09000017,Hillingdon,E12000007,London,1570,1544,26,25.4,528,2.9,0.6161349740081483,0,0,0,0.0,E09000017,Hillingdon
E01002464,Hillingdon 011E,E02000504,Hillingdon 011,E09000017,Hillingdon,E12000007,London,1586,1586,0,20.3,623,2.5,0.7875084142853384,0,0,0,0.0,E09000017,Hillingdon
E01002465,Hillingdon 009A,E02000502,Hillingdon 009,E09000017,Hillingdon,E12000007,London,1576,1553,23,53.1,633,2.5,0.2997272216629312,0,0,0,0.0,E09000017,Hillingdon
E01002466,Hillingdon 010B,E02000503,Hillingdon 010,E09000017,Hillingdon,E12000007,London,1680,1680,0,73.0,633,2.7,0.23093400509947085,0,0,0,0.0,E09000017,Hillingdon
E01002467,Hillingdon 009B,E02000502,Hillingdon 009,E09000017,Hillingdon,E12000007,London,1517,1517,0,41.1,639,2.4,0.3670051449107625,0,0,0,0.0,E09000017,Hillingdon
E01002468,Hillingdon 010C,E02000503,Hillingdon 010,E09000017,Hillingdon,E12000007,London,1696,1696,0,86.1,633,2.7,0.1975762199718623,0,0,0,0.0,E09000017,Hillingdon
E01002469,Hillingdon 010D,E02000503,Hillingdon 010,E09000017,Hillingdon,E12000007,London,1670,1670,0,72.0,631,2.6,0.23351537131410405,0,0,0,0.0,E09000017,Hillingdon
E01002470,Hillingdon 007D,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,1684,1658,26,43.8,702,2.4,0.38229269044291986,1,0,1,2.6157968096157207,E09000017,Hillingdon
E01002471,Hillingdon 008E,E02000501,Hillingdon 008,E09000017,Hillingdon,E12000007,London,1619,1619,0,61.2,634,2.6,0.26673746646785673,0,0,0,0.0,E09000017,Hillingdon
E01002472,Hillingdon 002A,E02000495,Hillingdon 002,E09000017,Hillingdon,E12000007,London,1571,1476,95,29.2,771,1.9,0.5328535388883194,0,0,0,0.0,E09000017,Hillingdon
E01002473,Hillingdon 001A,E02000494,Hillingdon 001,E09000017,Hillingdon,E12000007,London,1547,1547,0,4.0,636,2.4,3.8868204473775196,0,0,0,0.0,E09000017,Hillingdon
E01002474,Hillingdon 002B,E02000495,Hillingdon 002,E09000017,Hillingdon,E12000007,London,1507,1507,0,16.3,643,2.3,0.9255576415159634,0,0,0,0.0,E09000017,Hillingdon
E01002475,Hillingdon 001B,E02000494,Hillingdon 001,E09000017,Hillingdon,E12000007,London,1497,1455,42,19.8,692,2.1,0.750820099693312,0,0,0,0.0,E09000017,Hillingdon
E01002476,Hillingdon 001C,E02000494,Hillingdon 001,E09000017,Hillingdon,E12000007,London,1576,1562,14,25.4,611,2.6,0.6272591372927556,0,0,0,0.0,E09000017,Hillingdon
E01002477,Hillingdon 001D,E02000494,Hillingdon 001,E09000017,Hillingdon,E12000007,London,1252,1217,35,39.6,559,2.2,0.3150701760587967,0,0,0,0.0,E09000017,Hillingdon
E01002478,Hillingdon 002C,E02000495,Hillingdon 002,E09000017,Hillingdon,E12000007,London,1519,1494,25,41.5,666,2.2,0.36773696086821106,0,0,0,0.0,E09000017,Hillingdon
E01002479,Hillingdon 004C,E02000497,Hillingdon 004,E09000017,Hillingdon,E12000007,London,1702,1644,58,21.7,628,2.6,0.7813685811518747,0,0,0,0.0,E09000017,Hillingdon
E01002480,Hillingdon 004D,E02000497,Hillingdon 004,E09000017,Hillingdon,E12000007,London,1760,1760,0,27.7,713,2.5,0.6369055114967517,0,0,0,0.0,E09000017,Hillingdon
E01002481,Hillingdon 004E,E02000497,Hillingdon 004,E09000017,Hillingdon,E12000007,London,1633,1633,0,44.5,659,2.5,0.3685187238026486,0,0,0,0.0,E09000017,Hillingdon
E01002482,Hillingdon 001E,E02000494,Hillingdon 001,E09000017,Hillingdon,E12000007,London,1607,1607,0,25.1,617,2.6,0.635051209147981,0,0,0,0.0,E09000017,Hillingdon
E01002483,Hillingdon 002D,E02000495,Hillingdon 002,E09000017,Hillingdon,E12000007,London,1739,1739,0,47.8,714,2.4,0.36041460330450664,0,0,0,0.0,E09000017,Hillingdon
E01002484,Hillingdon 002E,E02000495,Hillingdon 002,E09000017,Hillingdon,E12000007,London,1424,1424,0,60.5,585,2.4,0.23505629331770544,0,0,0,0.0,E09000017,Hillingdon
E01002485,Hillingdon 002F,E02000495,Hillingdon 002,E09000017,Hillingdon,E12000007,London,1713,1708,5,56.6,762,2.2,0.30071745886935114,0,0,0,0.0,E09000017,Hillingdon
E01002486,Hillingdon 028A,E02000521,Hillingdon 028,E09000017,Hillingdon,E12000007,London,2192,2192,0,21.4,699,3.1,1.02499729239522,0,0,0,0.0,E09000017,Hillingdon
E01002487,Hillingdon 028B,E02000521,Hillingdon 028,E09000017,Hillingdon,E12000007,London,1821,1821,0,93.6,614,3.0,0.19347644719552223,0,0,0,0.0,E09000017,Hillingdon
E01002488,Hillingdon 030B,E02000523,Hillingdon 030,E09000017,Hillingdon,E12000007,London,1729,1729,0,57.2,533,3.2,0.29996714933349167,0,0,0,0.0,E09000017,Hillingdon
E01002489,Hillingdon 030C,E02000523,Hillingdon 030,E09000017,Hillingdon,E12000007,London,1824,1814,10,67.7,537,3.4,0.27449707851786403,4,4,0,14.572104087948183,E09000017,Hillingdon
E01002490,Hillingdon 030D,E02000523,Hillingdon 030,E09000017,Hillingdon,E12000007,London,2082,2076,6,62.1,656,3.2,0.33776593416037304,2,2,0,5.921260250746275,E09000017,Hillingdon
E01002491,Hillingdon 032D,E02000525,Hillingdon 032,E09000017,Hillingdon,E12000007,London,1604,1604,0,84.0,519,3.1,0.1889350015099697,0,0,0,0.0,E09000017,Hillingdon
E01002492,Hillingdon 030E,E02000523,Hillingdon 030,E09000017,Hillingdon,E12000007,London,1647,1647,0,65.2,488,3.4,0.25957916305492396,0,0,0,0.0,E09000017,Hillingdon
E01002493,Hillingdon 032E,E02000525,Hillingdon 032,E09000017,Hillingdon,E12000007,London,1868,1868,0,105.5,601,3.1,0.17548259825923465,0,0,0,0.0,E09000017,Hillingdon
E01002494,Hillingdon 009C,E02000502,Hillingdon 009,E09000017,Hillingdon,E12000007,London,1696,1696,0,6.4,637,2.7,2.657438088268937,0,0,0,0.0,E09000017,Hillingdon
E01002495,Hillingdon 010E,E02000503,Hillingdon 010,E09000017,Hillingdon,E12000007,London,2230,1804,426,49.3,695,2.6,0.4507034822989034,1,0,1,2.218753657946683,E09000017,Hillingdon
E01002496,Hillingdon 033A,E02006796,Hillingdon 033,E09000017,Hillingdon,E12000007,London,1802,1768,34,30.7,767,2.3,0.5889268694657508,0,0,0,0.0,E09000017,Hillingdon
E01002497,Hillingdon 033B,E02006796,Hillingdon 033,E09000017,Hillingdon,E12000007,London,1832,1832,0,27.2,759,2.4,0.6760122543474654,1,0,1,1.4792631251415262,E09000017,Hillingdon
E01002498,Hillingdon 033C,E02006796,Hillingdon 033,E09000017,Hillingdon,E12000007,London,1416,1416,0,35.8,516,2.7,0.3958434947622582,0,0,0,0.0,E09000017,Hillingdon
E01002499,Hillingdon 033D,E02006796,Hillingdon 033,E09000017,Hillingdon,E12000007,London,1705,1705,0,7.5,678,2.5,2.2844891075909968,0,0,0,0.0,E09000017,Hillingdon
E01002501,Hillingdon 026B,E02000519,Hillingdon 026,E09000017,Hillingdon,E12000007,London,1671,1666,5,74.5,506,3.3,0.2217355392650938,1,1,0,4.509876961150822,E09000017,Hillingdon
E01002502,Hillingdon 026C,E02000519,Hillingdon 026,E09000017,Hillingdon,E12000007,London,1589,1583,6,83.3,491,3.2,0.18878632227695633,0,0,0,0.0,E09000017,Hillingdon
E01002503,Hillingdon 027C,E02000520,Hillingdon 027,E09000017,Hillingdon,E12000007,London,1681,1679,2,87.6,497,3.4,0.19187795566197194,4,4,0,20.846584414557398,E09000017,Hillingdon
E01002504,Hillingdon 027D,E02000520,Hillingdon 027,E09000017,Hillingdon,E12000007,London,2024,1955,69,45.2,726,2.7,0.44667648822066225,0,0,0,0.0,E09000017,Hillingdon
E01002505,Hillingdon 026D,E02000519,Hillingdon 026,E09000017,Hillingdon,E12000007,London,1694,1694,0,23.9,682,2.5,0.7023525384361372,7,7,0,9.966504877431277,E09000017,Hillingdon
E01002506,Hillingdon 027E,E02000520,Hillingdon 027,E09000017,Hillingdon,E12000007,London,1836,1831,5,64.5,643,2.8,0.28415199390698725,2,2,0,7.0384865947999256,E09000017,Hillingdon
E01002507,Hillingdon 027F,E02000520,Hillingdon 027,E09000017,Hillingdon,E12000007,London,1656,1656,0,15.1,465,3.6,1.0975201728839283,0,0,0,0.0,E09000017,Hillingdon
E01002508,Hillingdon 026E,E02000519,Hillingdon 026,E09000017,Hillingdon,E12000007,London,1955,1955,0,55.4,648,3.0,0.35523276981612184,4,4,0,11.260222422808878,E09000017,Hillingdon
E01002509,Hillingdon 017D,E02000510,Hillingdon 017,E09000017,Hillingdon,E12000007,London,1452,1448,4,31.9,502,2.9,0.45325685030464163,0,0,0,0.0,E09000017,Hillingdon
E01002511,Hillingdon 017E,E02000510,Hillingdon 017,E09000017,Hillingdon,E12000007,London,1522,1522,0,62.4,613,2.5,0.24694578581311313,4,4,0,16.197887268370607,E09000017,Hillingdon
E01002512,Hillingdon 013C,E02000506,Hillingdon 013,E09000017,Hillingdon,E12000007,London,1741,1700,41,14.6,647,2.6,1.1836371878545764,0,0,0,0.0,E09000017,Hillingdon
E01002513,Hillingdon 013D,E02000506,Hillingdon 013,E09000017,Hillingdon,E12000007,London,1341,1341,0,23.6,544,2.5,0.5643314189959362,1,0,1,1.7720083736950345,E09000017,Hillingdon
E01002514,Hillingdon 015C,E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,1876,1876,0,65.8,885,2.1,0.28634402451865415,2,2,0,6.984605330465725,E09000017,Hillingdon
E01002515,Hillingdon 015D,E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,1608,1608,0,25.8,718,2.2,0.6238252691469445,1,0,1,1.6030129740775956,E09000017,Hillingdon
E01002516,Hillingdon 013E,E02000506,Hillingdon 013,E09000017,Hillingdon,E12000007,London,1454,1435,19,24.8,490,2.9,0.5848481879051823,0,0,0,0.0,E09000017,Hillingdon
E01002518,Hillingdon 022C,E02000515,Hillingdon 022,E09000017,Hillingdon,E12000007,London,1333,1321,12,57.9,490,2.7,0.22415874869506275,0,0,0,0.0,E09000017,Hillingdon
E01002519,Hillingdon 022D,E02000515,Hillingdon 022,E09000017,Hillingdon,E12000007,London,1491,1485,6,23.4,719,2.1,0.6365005498799833,0,0,0,0.0,E09000017,Hillingdon
E01002520,Hillingdon 016B,E02000509,Hillingdon 016,E09000017,Hillingdon,E12000007,London,1549,1549,0,30.6,603,2.6,0.5143304963090212,0,0,0,0.0,E09000017,Hillingdon
E01002521,Hillingdon 016C,E02000509,Hillingdon 016,E09000017,Hillingdon,E12000007,London,1716,1716,0,31.7,909,1.9,0.5405967129896435,3,3,0,5.549423309307973,E09000017,Hillingdon
E01002523,Hillingdon 016D,E02000509,Hillingdon 016,E09000017,Hillingdon,E12000007,London,1625,1625,0,96.6,549,3.0,0.16814345630059313,0,0,0,0.0,E09000017,Hillingdon
E01002525,Hillingdon 029B,E02000522,Hillingdon 029,E09000017,Hillingdon,E12000007,London,1613,1566,47,31.7,647,2.4,0.5071651806121033,0,0,0,0.0,E09000017,Hillingdon
E01002526,Hillingdon 028C,E02000521,Hillingdon 028,E09000017,Hillingdon,E12000007,London,1925,1917,8,64.6,635,3.0,0.2974679585812585,0,0,0,0.0,E09000017,Hillingdon
E01002527,Hillingdon 031D,E02000524,Hillingdon 031,E09000017,Hillingdon,E12000007,London,1521,1462,59,17.4,622,2.4,0.8728372815682081,0,0,0,0.0,E09000017,Hillingdon
E01002528,Hillingdon 028D,E02000521,Hillingdon 028,E09000017,Hillingdon,E12000007,London,1685,1685,0,48.2,563,3.0,0.34736543403923476,0,0,0,0.0,E09000017,Hillingdon
E01002529,Hillingdon 029C,E02000522,Hillingdon 029,E09000017,Hillingdon,E12000007,London,2086,2085,1,81.2,771,2.7,0.2562777482684783,0,0,0,0.0,E09000017,Hillingdon
E01002530,Hillingdon 029D,E02000522,Hillingdon 029,E09000017,Hillingdon,E12000007,London,1634,1634,0,61.0,619,2.6,0.26757001928494506,0,0,0,0.0,E09000017,Hillingdon
E01002531,Hillingdon 029E,E02000522,Hillingdon 029,E09000017,Hillingdon,E12000007,London,1617,1593,24,47.3,644,2.5,0.3454993375173926,0,0,0,0.0,E09000017,Hillingdon
E01002532,Hillingdon 028E,E02000521,Hillingdon 028,E09000017,Hillingdon,E12000007,London,2289,2289,0,38.8,886,2.6,0.592243474657999,0,0,0,0.0,E09000017,Hillingdon
E01002533,Hillingdon 005A,E02000498,Hillingdon 005,E09000017,Hillingdon,E12000007,London,1462,1462,0,10.9,589,2.5,1.3376647050591615,0,0,0,0.0,E09000017,Hillingdon
E01002534,Hillingdon 005B,E02000498,Hillingdon 005,E09000017,Hillingdon,E12000007,London,1465,1465,0,35.8,607,2.4,0.4042427222589451,0,0,0,0.0,E09000017,Hillingdon
E01002535,Hillingdon 007E,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,1767,1743,24,43.2,828,2.1,0.41184739293570954,1,0,1,2.428083841618739,E09000017,Hillingdon
E01002536,Hillingdon 009D,E02000502,Hillingdon 009,E09000017,Hillingdon,E12000007,London,1420,1342,78,36.3,609,2.2,0.39408227901137016,0,0,0,0.0,E09000017,Hillingdon
E01002537,Hillingdon 009E,E02000502,Hillingdon 009,E09000017,Hillingdon,E12000007,London,1404,1404,0,31.1,579,2.4,0.4483718264856063,1,0,1,2.2302917822427055,E09000017,Hillingdon
E01002538,Hillingdon 005C,E02000498,Hillingdon 005,E09000017,Hillingdon,E12000007,London,1569,1569,0,15.4,746,2.1,1.0300114440776171,0,0,0,0.0,E09000017,Hillingdon
