LSOA11CD,LSOA11NM,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ,night_bus_stop_count,night_tube_station_count,night_transit_score
E01001470,Enfield 013B,E02000289,Enfield 013,E09000010,Enfield,E12000007,London,1598,1598,0,8.4,641,2.5,0,0,0
E01001471,Enfield 010C,E02000286,Enfield 010,E09000010,Enfield,E12000007,London,1737,1710,27,47.6,930,1.8,0,0,0
E01001472,Enfield 010D,E02000286,Enfield 010,E09000010,Enfield,E12000007,London,1682,1682,0,67.1,771,2.2,0,0,0
E01001473,Enfield 013C,E02000289,Enfield 013,E09000010,Enfield,E12000007,London,1534,1534,0,18.2,547,2.8,0,0,0
E01001474,Enfield 010E,E02000286,Enfield 010,E09000010,Enfield,E12000007,London,1767,1767,0,45.8,840,2.1,0,0,0
E01001475,Enfield 013D,E02000289,Enfield 013,E09000010,Enfield,E12000007,London,1704,1704,0,50.5,635,2.7,0,0,0
E01001476,Enfield 018A,E02000294,Enfield 018,E09000010,Enfield,E12000007,London,1666,1666,0,82.3,593,2.8,2,0,2
E01001477,Enfield 018B,E02000294,Enfield 018,E09000010,Enfield,E12000007,London,1850,1850,0,27.4,607,3.0,1,0,1
E01001478,Enfield 016B,E02000292,Enfield 016,E09000010,Enfield,E12000007,London,1538,1531,7,48.4,544,2.8,0,0,0
E01001479,Enfield 023A,E02000299,Enfield 023,E09000010,Enfield,E12000007,London,1730,1683,47,70.7,639,2.6,3,0,3
E01001480,Enfield 024D,E02000300,Enfield 024,E09000010,Enfield,E12000007,London,1549,1516,33,78.5,588,2.6,0,0,0
E01001481,Enfield 018C,E02000294,Enfield 018,E09000010,Enfield,E12000007,London,1647,1620,27,95.9,556,2.9,0,0,0
E01001482,Enfield 023B,E02000299,Enfield 023,E09000010,Enfield,E12000007,London,1854,1854,0,105.0,690,2.7,1,0,1
E01001483,Enfield 025A,E02000301,Enfield 025,E09000010,Enfield,E12000007,London,1150,1150,0,20.6,609,1.9,0,0,0
E01001484,Enfield 016C,E02000292,Enfield 016,E09000010,Enfield,E12000007,London,1371,1362,9,41.6,516,2.6,0,0,0
E01001485,Enfield 025B,E02000301,Enfield 025,E09000010,Enfield,E12000007,London,1815,1815,0,143.8,682,2.7,3,0,3
E01001486,Enfield 025C,E02000301,Enfield 025,E09000010,Enfield,E12000007,London,2106,2106,0,116.6,818,2.6,0,0,0
E01001487,Enfield 023C,E02000299,Enfield 023,E09000010,Enfield,E12000007,London,1949,1949,0,150.5,723,2.7,1,0,1
E01001488,Enfield 024E,E02000300,Enfield 024,E09000010,Enfield,E12000007,London,1883,1883,0,143.2,663,2.8,0,0,0
E01001489,Enfield 023D,E02000299,Enfield 023,E09000010,Enfield,E12000007,London,1803,1803,0,101.2,664,2.7,0,0,0
E01001491,Enfield 023E,E02000299,Enfield 023,E09000010,Enfield,E12000007,London,1976,1973,3,133.3,722,2.7,1,0,1
E01001492,Enfield 025E,E02000301,Enfield 025,E09000010,Enfield,E12000007,London,1930,1930,0,125.7,680,2.8,0,0,0
E01001493,Enfield 026B,E02000302,Enfield 026,E09000010,Enfield,E12000007,London,1773,1767,6,76.1,735,2.4,1,0,1
E01001494,Enfield 026C,E02000302,Enfield 026,E09000010,Enfield,E12000007,London,1520,1515,5,93.7,510,3.0,0,0,0
E01001495,Enfield 029A,E02000305,Enfield 029,E09000010,Enfield,E12000007,London,1715,1715,0,111.3,731,2.3,1,0,1
E01001496,Enfield 026D,E02000302,Enfield 026,E09000010,Enfield,E12000007,London,1705,1701,4,65.2,602,2.8,0,0,0
E01001497,Enfield 031E,E02000307,Enfield 031,E09000010,Enfield,E12000007,London,1476,1476,0,72.6,531,2.8,0,0,0
E01001498,Enfield 029B,E02000305,Enfield 029,E09000010,Enfield,E12000007,London,1946,1939,7,102.1,746,2.6,3,0,3
E01001499,Enfield 031F,E02000307,Enfield 031,E09000010,Enfield,E12000007,London,1650,1650,0,79.2,564,2.9,0,0,0
E01001500,Enfield 035D,E02000311,Enfield 035,E09000010,Enfield,E12000007,London,1527,1516,11,68.0,554,2.7,0,0,0
E01001501,Enfield 036E,E02000312,Enfield 036,E09000010,Enfield,E12000007,London,1850,1816,34,61.0,818,2.2,5,0,5
E01001502,Enfield 018D,E02000294,Enfield 018,E09000010,Enfield,E12000007,London,1872,1720,152,66.7,599,2.9,1,0,1
E01001503,Enfield 018E,E02000294,Enfield 018,E09000010,Enfield,E12000007,London,1844,1844,0,108.2,654,2.8,2,0,2
E01001504,Enfield 012B,E02000288,Enfield 012,E09000010,Enfield,E12000007,London,1549,1540,9,85.3,513,3.0,0,0,0
E01001505,Enfield 012C,E02000288,Enfield 012,E09000010,Enfield,E12000007,London,1727,1727,0,88.8,567,3.0,1,0,1
E01001506,Enfield 014B,E02000290,Enfield 014,E09000010,Enfield,E12000007,London,1635,1635,0,8.4,565,2.9,0,0,0
E01001507,Enfield 012D,E02000288,Enfield 012,E09000010,Enfield,E12000007,London,1870,1870,0,69.8,766,2.4,4,0,4
E01001508,Enfield 012E,E02000288,Enfield 012,E09000010,Enfield,E12000007,London,1933,1914,19,93.2,718,2.7,0,0,0
E01001509,Enfield 014C,E02000290,Enfield 014,E09000010,Enfield,E12000007,London,1738,1738,0,119.2,688,2.5,0,0,0
E01001510,Enfield 014D,E02000290,Enfield 014,E09000010,Enfield,E12000007,London,1496,1496,0,99.5,610,2.5,0,0,0
E01001511,Enfield 016D,E02000292,Enfield 016,E09000010,Enfield,E12000007,London,1751,1747,4,45.1,648,2.7,0,0,0
E01001512,Enfield 015D,E02000291,Enfield 015,E09000010,Enfield,E12000007,London,1780,1767,13,93.4,782,2.3,0,0,0
E01001513,Enfield 012F,E02000288,Enfield 012,E09000010,Enfield,E12000007,London,1770,1770,0,18.6,623,2.8,0,0,0
E01001514,Enfield 016E,E02000292,Enfield 016,E09000010,Enfield,E12000007,London,1768,1765,3,129.2,685,2.6,0,0,0
E01001515,Enfield 015E,E02000291,Enfield 015,E09000010,Enfield,E12000007,London,1946,1938,8,150.3,755,2.6,0,0,0
E01001516,Enfield 005D,E02000281,Enfield 005,E09000010,Enfield,E12000007,London,1834,1825,9,55.9,648,2.8,0,0,0
E01001517,Enfield 006C,E02000282,Enfield 006,E09000010,Enfield,E12000007,London,1890,1890,0,104.1,696,2.7,1,0,1
E01001518,Enfield 016F,E02000292,Enfield 016,E09000010,Enfield,E12000007,London,1767,1767,0,31.6,684,2.6,0,0,0
E01001519,Enfield 020D,E02000296,Enfield 020,E09000010,Enfield,E12000007,London,2496,2496,0,70.8,1141,2.2,4,1,7
E01001520,Enfield 019A,E02000295,Enfield 019,E09000010,Enfield,E12000007,London,1680,1680,0,47.6,673,2.5,1,0,1
E01001521,Enfield 028A,E02000304,Enfield 028,E09000010,Enfield,E12000007,London,1777,1756,21,36.7,698,2.5,3,0,3
E01001522,Enfield 019B,E02000295,Enfield 019,E09000010,Enfield,E12000007,London,1805,1727,78,88.0,751,2.3,0,0,0
E01001523,Enfield 019C,E02000295,Enfield 019,E09000010,Enfield,E12000007,London,1739,1739,0,33.4,738,2.4,0,0,0
E01001524,Enfield 019D,E02000295,Enfield 019,E09000010,Enfield,E12000007,London,1531,1522,9,59.4,546,2.8,4,0,4
E01001525,Enfield 020E,E02000296,Enfield 020,E09000010,Enfield,E12000007,London,1807,1747,60,77.1,723,2.4,0,0,0
E01001526,Enfield 019E,E02000295,Enfield 019,E09000010,Enfield,E12000007,London,1619,1619,0,57.0,639,2.5,0,0,0
E01001527,Enfield 036F,E02000312,Enfield 036,E09000010,Enfield,E12000007,London,1563,1563,0,39.7,645,2.4,1,0,1
E01001528,Enfield 032B,E02000308,Enfield 032,E09000010,Enfield,E12000007,London,1445,1445,0,69.3,553,2.6,8,0,8
E01001529,Enfield 032C,E02000308,Enfield 032,E09000010,Enfield,E12000007,London,1546,1490,56,92.9,635,2.3,2,0,2
E01001530,Enfield 032D,E02000308,Enfield 032,E09000010,Enfield,E12000007,London,1290,1290,0,61.8,467,2.8,1,0,1
E01001531,Enfield 028B,E02000304,Enfield 028,E09000010,Enfield,E12000007,London,1498,1462,36,65.7,544,2.7,0,0,0
E01001532,Enfield 028C,E02000304,Enfield 028,E09000010,Enfield,E12000007,London,1764,1764,0,61.1,687,2.6,2,0,2
E01001533,Enfield 028D,E02000304,Enfield 028,E09000010,Enfield,E12000007,London,1568,1533,35,47.9,530,2.9,1,0,1
E01001534,Enfield 032E,E02000308,Enfield 032,E09000010,Enfield,E12000007,London,1631,1612,19,40.4,588,2.7,3,1,6
E01001535,Enfield 028E,E02000304,Enfield 028,E09000010,Enfield,E12000007,London,1482,1482,0,37.8,505,2.9,0,0,0
E01001536,Enfield 008B,E02000284,Enfield 008,E09000010,Enfield,E12000007,London,1717,1699,18,39.6,742,2.3,2,0,2
E01001537,Enfield 005E,E02000281,Enfield 005,E09000010,Enfield,E12000007,London,1754,1705,49,92.3,709,2.4,0,0,0
E01001538,Enfield 009A,E02000285,Enfield 009,E09000010,Enfield,E12000007,London,1660,1660,0,65.2,603,2.8,0,0,0
E01001539,Enfield 009B,E02000285,Enfield 009,E09000010,Enfield,E12000007,London,1668,1653,15,76.1,657,2.5,0,0,0
E01001540,Enfield 008C,E02000284,Enfield 008,E09000010,Enfield,E12000007,London,1763,1763,0,68.1,794,2.2,0,0,0
E01001541,Enfield 008D,E02000284,Enfield 008,E09000010,Enfield,E12000007,London,1504,1497,7,82.8,650,2.3,0,0,0
E01001542,Enfield 008E,E02000284,Enfield 008,E09000010,Enfield,E12000007,London,1571,1563,8,85.2,678,2.3,0,0,0
E01001543,Enfield 009C,E02000285,Enfield 009,E09000010,Enfield,E12000007,London,1672,1672,0,80.3,596,2.8,0,0,0
E01001544,Enfield 009D,E02000285,Enfield 009,E09000010,Enfield,E12000007,London,1597,1583,14,52.7,610,2.6,0,0,0
E01001545,Enfield 002B,E02000278,Enfield 002,E09000010,Enfield,E12000007,London,1843,1841,2,53.4,665,2.8,0,0,0
E01001546,Enfield 001C,E02000277,Enfield 001,E09000010,Enfield,E12000007,London,1783,1783,0,74.7,640,2.8,1,0,1
E01001547,Enfield 002C,E02000278,Enfield 002,E09000010,Enfield,E12000007,London,1758,1758,0,70.7,659,2.7,2,0,2
E01001548,Enfield 002D,E02000278,Enfield 002,E09000010,Enfield,E12000007,London,1819,1819,0,60.7,676,2.7,0,0,0
E01001549,Enfield 006D,E02000282,Enfield 006,E09000010,Enfield,E12000007,London,1975,1975,0,61.6,798,2.5,1,0,1
E01001550,Enfield 006E,E02000282,Enfield 006,E09000010,Enfield,E12000007,London,1661,1661,0,76.3,570,2.9,1,0,1
E01001551,Enfield 002E,E02000278,Enfield 002,E09000010,Enfield,E12000007,London,1733,1692,41,56.6,661,2.6,0,0,0
E01001552,Enfield 001D,E02000277,Enfield 001,E09000010,Enfield,E12000007,London,1805,1762,43,64.3,659,2.7,1,0,1
E01001553,Enfield 037B,E02006793,Enfield 037,E09000010,Enfield,E12000007,London,1597,1597,0,79.7,530,3.0,0,0,0
E01001554,Enfield 037C,E02006793,Enfield 037,E09000010,Enfield,E12000007,London,1791,1791,0,148.3,756,2.4,2,0,2
E01001555,Enfield 033C,E02000309,Enfield 033,E09000010,Enfield,E12000007,London,1783,1783,0,127.4,624,2.9,1,0,1
E01001556,Enfield 035E,E02000311,Enfield 035,E09000010,Enfield,E12000007,London,1579,1579,0,72.8,543,2.9,0,0,0
E01001557,Enfield 033D,E02000309,Enfield 033,E09000010,Enfield,E12000007,London,1586,1586,0,123.2,546,2.9,0,0,0
E01001558,Enfield 033E,E02000309,Enfield 033,E09000010,Enfield,E12000007,London,1613,1613,0,108.4,558,2.9,1,0,1
E01001559,Enfield 033F,E02000309,Enfield 033,E09000010,Enfield,E12000007,London,2051,1977,74,22.2,743,2.7,0,0,0
E01001560,Enfield 035F,E02000311,Enfield 035,E09000010,Enfield,E12000007,London,1599,1599,0,60.5,516,3.1,0,0,0
E01001562,Enfield 037D,E02006793,Enfield 037,E09000010,Enfield,E12000007,London,1716,1654,62,120.4,711,2.3,0,0,0
E01001563,Enfield 029C,E02000305,Enfield 029,E09000010,Enfield,E12000007,London,1615,1585,30,83.0,669,2.4,4,0,4
E01001564,Enfield 022B,E02000298,Enfield 022,E09000010,Enfield,E12000007,London,1666,1624,42,72.0,646,2.5,3,0,3
E01001565,Enfield 029D,E02000305,Enfield 029,E09000010,Enfield,E12000007,London,1636,1636,0,73.3,709,2.3,0,0,0
E01001566,Enfield 029E,E02000305,Enfield 029,E09000010,Enfield,E12000007,London,1721,1598,123,86.7,626,2.6,0,0,0
E01001567,Enfield 022C,E02000298,Enfield 022,E09000010,Enfield,E12000007,London,1583,1583,0,51.1,632,2.5,0,0,0
E01001568,Enfield 022D,E02000298,Enfield 022,E09000010,Enfield,E12000007,London,1583,1580,3,17.6,538,2.9,0,0,0
E01001569,Enfield 022E,E02000298,Enfield 022,E09000010,Enfield,E12000007,London,1744,1722,22,59.2,778,2.2,2,0,2
E01001570,Enfield 026E,E02000302,Enfield 026,E09000010,Enfield,E12000007,London,1855,1820,35,45.6,751,2.4,1,0,1
E01001571,Greenwich 008A,E02000320,Greenwich 008,E09000011,Greenwich,E12000007,London,1639,1639,0,110.7,615,2.7,2,0,2
E01001572,Greenwich 008B,E02000320,Greenwich 008,E09000011,Greenwich,E12000007,London,1711,1711,0,101.6,628,2.7,5,0,5
E01001573,Greenwich 008C,E02000320,Greenwich 008,E09000011,Greenwich,E12000007,London,1505,1505,0,108.9,513,2.9,4,0,4
E01001574,Greenwich 008D,E02000320,Greenwich 008,E09000011,Greenwich,E12000007,London,1769,1748,21,17.6,768,2.3,1,0,1
E01001575,Greenwich 003A,E02000315,Greenwich 003,E09000011,Greenwich,E12000007,London,1707,1707,0,78.0,599,2.8,1,0,1
E01001576,Greenwich 003B,E02000315,Greenwich 003,E09000011,Greenwich,E12000007,London,1739,1700,39,72.9,658,2.6,0,0,0
E01001577,Greenwich 003C,E02000315,Greenwich 003,E09000011,Greenwich,E12000007,London,1857,1857,0,88.0,737,2.5,1,0,1
E01001578,Greenwich 003D,E02000315,Greenwich 003,E09000011,Greenwich,E12000007,London,2131,2129,2,78.4,809,2.6,0,0,0
E01001579,Greenwich 003E,E02000315,Greenwich 003,E09000011,Greenwich,E12000007,London,1646,1646,0,65.2,637,2.6,0,0,0
E01001580,Greenwich 021A,E02000333,Greenwich 021,E09000011,Greenwich,E12000007,London,1642,1642,0,55.2,833,2.0,4,0,4
E01001581,Greenwich 016A,E02000328,Greenwich 016,E09000011,Greenwich,E12000007,London,1693,1675,18,81.1,838,2.0,2,0,2
E01001582,Greenwich 021B,E02000333,Greenwich 021,E09000011,Greenwich,E12000007,London,1475,1442,33,43.1,641,2.2,0,0,0
E01001583,Greenwich 021C,E02000333,Greenwich 021,E09000011,Greenwich,E12000007,London,1603,1603,0,54.7,818,2.0,3,0,3
E01001584,Greenwich 021D,E02000333,Greenwich 021,E09000011,Greenwich,E12000007,London,1549,1465,84,47.2,713,2.1,1,0,1
E01001585,Greenwich 016B,E02000328,Greenwich 016,E09000011,Greenwich,E12000007,London,1532,1525,7,85.5,628,2.4,0,0,0
E01001586,Greenwich 016C,E02000328,Greenwich 016,E09000011,Greenwich,E12000007,London,1491,1422,69,69.7,683,2.1,0,0,0
E01001587,Greenwich 016D,E02000328,Greenwich 016,E09000011,Greenwich,E12000007,London,1890,1890,0,69.0,921,2.1,0,0,0
E01001588,Greenwich 012A,E02000324,Greenwich 012,E09000011,Greenwich,E12000007,London,1692,1615,77,32.5,659,2.5,4,0,4
E01001589,Greenwich 012B,E02000324,Greenwich 012,E09000011,Greenwich,E12000007,London,1604,1598,6,76.1,616,2.6,0,0,0
E01001590,Greenwich 014A,E02000326,Greenwich 014,E09000011,Greenwich,E12000007,London,1777,1777,0,114.3,701,2.5,0,0,0
E01001591,Greenwich 012C,E02000324,Greenwich 012,E09000011,Greenwich,E12000007,London,2040,2034,6,101.1,839,2.4,1,0,1
E01001592,Greenwich 014B,E02000326,Greenwich 014,E09000011,Greenwich,E12000007,London,1718,1718,0,71.8,740,2.3,1,0,1
E01001593,Greenwich 014C,E02000326,Greenwich 014,E09000011,Greenwich,E12000007,London,1638,1631,7,88.3,728,2.2,1,0,1
E01001594,Greenwich 014D,E02000326,Greenwich 014,E09000011,Greenwich,E12000007,London,1937,1937,0,129.2,763,2.5,2,0,2
E01001595,Greenwich 012D,E02000324,Greenwich 012,E09000011,Greenwich,E12000007,London,1979,1934,45,53.5,693,2.8,1,0,1
E01001596,Greenwich 032A,E02000344,Greenwich 032,E09000011,Greenwich,E12000007,London,1564,1558,6,53.4,597,2.6,0,0,0
E01001597,Greenwich 031A,E02000343,Greenwich 031,E09000011,Greenwich,E12000007,London,1560,1543,17,48.1,607,2.5,0,0,0
E01001598,Greenwich 031B,E02000343,Greenwich 031,E09000011,Greenwich,E12000007,London,1587,1587,0,34.1,606,2.6,0,0,0
E01001599,Greenwich 032B,E02000344,Greenwich 032,E09000011,Greenwich,E12000007,London,1701,1701,0,37.5,615,2.8,0,0,0
E01001600,Greenwich 032C,E02000344,Greenwich 032,E09000011,Greenwich,E12000007,London,1561,1557,4,51.5,663,2.3,0,0,0
E01001601,Greenwich 032D,E02000344,Greenwich 032,E09000011,Greenwich,E12000007,London,1561,1461,100,64.6,601,2.4,0,0,0
E01001602,Greenwich 031C,E02000343,Greenwich 031,E09000011,Greenwich,E12000007,London,1873,1873,0,72.9,718,2.6,0,0,0
E01001603,Greenwich 031D,E02000343,Greenwich 031,E09000011,Greenwich,E12000007,London,1655,1655,0,78.7,768,2.2,1,0,1
E01001604,Greenwich 027A,E02000339,Greenwich 027,E09000011,Greenwich,E12000007,London,1440,1440,0,60.7,568,2.5,0,0,0
E01001605,Greenwich 023A,E02000335,Greenwich 023,E09000011,Greenwich,E12000007,London,1584,1584,0,24.0,571,2.8,0,0,0
E01001606,Greenwich 023B,E02000335,Greenwich 023,E09000011,Greenwich,E12000007,London,1637,1637,0,77.6,618,2.6,0,0,0
E01001607,Greenwich 027B,E02000339,Greenwich 027,E09000011,Greenwich,E12000007,London,1474,1474,0,69.7,604,2.4,0,0,0
E01001608,Greenwich 027C,E02000339,Greenwich 027,E09000011,Greenwich,E12000007,London,1454,1447,7,30.8,592,2.4,1,0,1
E01001609,Greenwich 027D,E02000339,Greenwich 027,E09000011,Greenwich,E12000007,London,1602,1602,0,47.7,738,2.2,3,0,3
E01001610,Greenwich 023C,E02000335,Greenwich 023,E09000011,Greenwich,E12000007,London,1669,1669,0,75.6,707,2.4,0,0,0
E01001611,Greenwich 023D,E02000335,Greenwich 023,E09000011,Greenwich,E12000007,London,1659,1659,0,82.5,741,2.2,0,0,0
E01001613,Greenwich 028A,E02000340,Greenwich 028,E09000011,Greenwich,E12000007,London,1586,1586,0,21.7,775,2.0,2,0,2
E01001614,Greenwich 028B,E02000340,Greenwich 028,E09000011,Greenwich,E12000007,London,1409,1409,0,15.9,530,2.7,4,0,4
E01001615,Greenwich 028C,E02000340,Greenwich 028,E09000011,Greenwich,E12000007,London,1519,1517,2,15.9,756,2.0,3,0,3
E01001617,Greenwich 028D,E02000340,Greenwich 028,E09000011,Greenwich,E12000007,London,1574,1574,0,22.7,738,2.1,0,0,0
E01001618,Greenwich 030C,E02000342,Greenwich 030,E09000011,Greenwich,E12000007,London,1604,1604,0,46.1,648,2.5,0,0,0
E01001619,Greenwich 030D,E02000342,Greenwich 030,E09000011,Greenwich,E12000007,London,1880,1880,0,58.3,818,2.3,0,0,0
E01001620,Greenwich 025A,E02000337,Greenwich 025,E09000011,Greenwich,E12000007,London,1591,1591,0,61.0,505,3.2,2,0,2
E01001621,Greenwich 025B,E02000337,Greenwich 025,E09000011,Greenwich,E12000007,London,1491,1491,0,40.7,611,2.4,2,0,2
E01001623,Greenwich 025C,E02000337,Greenwich 025,E09000011,Greenwich,E12000007,London,1696,1696,0,61.3,664,2.6,0,0,0
E01001624,Greenwich 025D,E02000337,Greenwich 025,E09000011,Greenwich,E12000007,London,1551,1551,0,69.1,631,2.5,0,0,0
E01001625,Greenwich 025E,E02000337,Greenwich 025,E09000011,Greenwich,E12000007,London,1577,1577,0,58.5,587,2.7,0,0,0
E01001629,Greenwich 009A,E02000321,Greenwich 009,E09000011,Greenwich,E12000007,London,2176,2176,0,105.9,852,2.6,2,0,2
E01001631,Greenwich 007B,E02000319,Greenwich 007,E09000011,Greenwich,E12000007,London,2072,2072,0,105.2,793,2.6,6,0,6
E01001632,Greenwich 007C,E02000319,Greenwich 007,E09000011,Greenwich,E12000007,London,2319,2290,29,192.4,635,3.6,3,0,3
E01001633,Greenwich 009B,E02000321,Greenwich 009,E09000011,Greenwich,E12000007,London,1607,1607,0,139.5,652,2.5,0,0,0
E01001634,Greenwich 009C,E02000321,Greenwich 009,E09000011,Greenwich,E12000007,London,1714,1661,53,147.6,667,2.5,0,0,0
E01001635,Greenwich 007D,E02000319,Greenwich 007,E09000011,Greenwich,E12000007,London,1661,1661,0,78.8,618,2.7,1,0,1
E01001636,Greenwich 007E,E02000319,Greenwich 007,E09000011,Greenwich,E12000007,London,1722,1722,0,137.9,593,2.9,2,0,2
E01001637,Greenwich 009D,E02000321,Greenwich 009,E09000011,Greenwich,E12000007,London,1703,1703,0,91.8,706,2.4,2,0,2
E01001638,Greenwich 038A,E02006931,Greenwich 038,E09000011,Greenwich,E12000007,London,1974,1894,80,182.1,806,2.3,1,0,1
E01001640,Greenwich 035A,E02006928,Greenwich 035,E09000011,Greenwich,E12000007,London,2334,2109,225,169.6,881,2.4,3,0,3
E01001641,Greenwich 038B,E02006931,Greenwich 038,E09000011,Greenwich,E12000007,London,1755,1663,92,47.2,779,2.1,7,0,7
E01001642,Greenwich 038C,E02006931,Greenwich 038,E09000011,Greenwich,E12000007,London,1781,1768,13,14.9,791,2.2,4,0,4
E01001644,Greenwich 038D,E02006931,Greenwich 038,E09000011,Greenwich,E12000007,London,2212,2212,0,116.1,1022,2.2,6,0,6
E01001645,Greenwich 022A,E02000334,Greenwich 022,E09000011,Greenwich,E12000007,London,1697,1697,0,58.5,714,2.4,0,0,0
E01001646,Greenwich 019A,E02000331,Greenwich 019,E09000011,Greenwich,E12000007,London,2829,2828,1,134.1,1179,2.4,1,0,1
E01001647,Greenwich 022B,E02000334,Greenwich 022,E09000011,Greenwich,E12000007,London,1491,1491,0,43.0,573,2.6,0,0,0
E01001648,Greenwich 022C,E02000334,Greenwich 022,E09000011,Greenwich,E12000007,London,1751,1751,0,42.0,729,2.4,1,0,1
E01001649,Greenwich 022D,E02000334,Greenwich 022,E09000011,Greenwich,E12000007,London,1530,1524,6,46.0,569,2.7,0,0,0
E01001650,Greenwich 019B,E02000331,Greenwich 019,E09000011,Greenwich,E12000007,London,1733,1733,0,83.1,615,2.8,1,0,1
E01001651,Greenwich 019C,E02000331,Greenwich 019,E09000011,Greenwich,E12000007,London,1714,1714,0,55.9,761,2.3,3,0,3
E01001652,Greenwich 019D,E02000331,Greenwich 019,E09000011,Greenwich,E12000007,London,1555,1530,25,58.4,681,2.2,6,0,6
E01001653,Greenwich 029A,E02000341,Greenwich 029,E09000011,Greenwich,E12000007,London,1547,1547,0,58.1,610,2.5,0,0,0
E01001654,Greenwich 029B,E02000341,Greenwich 029,E09000011,Greenwich,E12000007,London,1546,1546,0,51.3,603,2.6,0,0,0
E01001655,Greenwich 029C,E02000341,Greenwich 029,E09000011,Greenwich,E12000007,London,1465,1465,0,33.7,637,2.3,1,0,1
E01001656,Greenwich 034A,E02006927,Greenwich 034,E09000011,Greenwich,E12000007,London,1272,1272,0,46.1,582,2.2,0,0,0
E01001657,Greenwich 034B,E02006927,Greenwich 034,E09000011,Greenwich,E12000007,London,1547,1527,20,38.3,686,2.2,1,0,1
E01001658,Greenwich 034C,E02006927,Greenwich 034,E09000011,Greenwich,E12000007,London,1549,1549,0,35.6,723,2.1,5,0,5
E01001659,Greenwich 034D,E02006927,Greenwich 034,E09000011,Greenwich,E12000007,London,1454,1454,0,38.5,529,2.7,3,0,3
E01001660,Greenwich 029D,E02000341,Greenwich 029,E09000011,Greenwich,E12000007,London,1600,1600,0,47.8,586,2.7,0,0,0
E01001661,Greenwich 029E,E02000341,Greenwich 029,E09000011,Greenwich,E12000007,London,1525,1525,0,33.5,588,2.6,2,0,2
E01001662,Greenwich 037A,E02006930,Greenwich 037,E09000011,Greenwich,E12000007,London,1608,1608,0,68.1,715,2.2,4,0,4
E01001664,Greenwich 037B,E02006930,Greenwich 037,E09000011,Greenwich,E12000007,London,1870,1870,0,120.0,854,2.2,3,0,3
E01001665,Greenwich 037C,E02006930,Greenwich 037,E09000011,Greenwich,E12000007,London,1867,1863,4,100.2,788,2.4,5,0,5
E01001666,Greenwich 036A,E02006929,Greenwich 036,E09000011,Greenwich,E12000007,London,1470,1469,1,34.1,557,2.6,6,0,6
E01001667,Greenwich 036B,E02006929,Greenwich 036,E09000011,Greenwich,E12000007,London,1564,1564,0,11.5,707,2.2,0,1,3
E01001668,Greenwich 036C,E02006929,Greenwich 036,E09000011,Greenwich,E12000007,London,2269,2269,0,97.9,1049,2.2,2,0,2
E01001669,Greenwich 033A,E02006786,Greenwich 033,E09000011,Greenwich,E12000007,London,1874,1874,0,37.2,689,2.7,0,0,0
E01001671,Greenwich 033B,E02006786,Greenwich 033,E09000011,Greenwich,E12000007,London,1578,1578,0,80.6,675,2.3,0,0,0
E01001672,Greenwich 006A,E02000318,Greenwich 006,E09000011,Greenwich,E12000007,London,2049,2049,0,56.9,630,3.3,0,0,0
E01001673,Greenwich 006B,E02000318,Greenwich 006,E09000011,Greenwich,E12000007,London,1892,1892,0,108.4,685,2.8,4,0,4
E01001674,Greenwich 006C,E02000318,Greenwich 006,E09000011,Greenwich,E12000007,London,1973,1973,0,92.1,671,2.9,1,0,1
E01001675,Greenwich 006D,E02000318,Greenwich 006,E09000011,Greenwich,E12000007,London,1980,1980,0,127.6,629,3.1,1,0,1
