LSOA11CD,LSOA11NM,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ,area_km2,night_transport_pts,night_bus,night_tube,night_transport_density_km2,LAD19CD,LAD19NM
E01002920,Kingston upon Thames 014D,E02000611,Kingston upon Thames 014,E09000021,Kingston upon Thames,E12000007,London,1604,1604,0,34.5,593,2.7,0.463203748,0,0,0,0,E09000021,Kingston upon Thames
E01002921,Kingston upon Thames 011A,E02000608,Kingston upon Thames 011,E09000021,Kingston upon Thames,E12000007,London,1555,1532,23,90.4,857,1.8,0.172656854,0,0,0,0,E09000021,Kingston upon Thames
E01002922,Kingston upon Thames 010A,E02000607,Kingston upon Thames 010,E09000021,Kingston upon Thames,E12000007,London,1632,1632,0,51.5,725,2.3,0.317766745,0,0,0,0,E09000021,Kingston upon Thames
E01002923,Kingston upon Thames 013A,E02000610,Kingston upon Thames 013,E09000021,Kingston upon Thames,E12000007,London,1570,1563,7,134.3,777,2,0.117306013,0,0,0,0,E09000021,Kingston upon Thames
E01002924,Kingston upon Thames 014E,E02000611,Kingston upon Thames 014,E09000021,Kingston upon Thames,E12000007,London,1530,1530,0,46.9,560,2.7,0.318381356,0,0,0,0,E09000021,Kingston upon Thames
E01002925,Kingston upon Thames 013B,E02000610,Kingston upon Thames 013,E09000021,Kingston upon Thames,E12000007,London,1615,1553,62,69.8,796,2,0.231011029,0,0,0,0,E09000021,Kingston upon Thames
E01002926,Kingston upon Thames 010B,E02000607,Kingston upon Thames 010,E09000021,Kingston upon Thames,E12000007,London,1535,1535,0,53.1,590,2.6,0.288530293,0,0,0,0,E09000021,Kingston upon Thames
E01002927,Kingston upon Thames 008A,E02000605,Kingston upon Thames 008,E09000021,Kingston upon Thames,E12000007,London,1556,1556,0,70.5,614,2.5,0.219306488,0,0,0,0,E09000021,Kingston upon Thames
E01002928,Kingston upon Thames 008B,E02000605,Kingston upon Thames 008,E09000021,Kingston upon Thames,E12000007,London,1604,1523,81,62.8,660,2.3,0.2557273,4,4,0,15.64166202,E09000021,Kingston upon Thames
E01002929,Kingston upon Thames 007A,E02000604,Kingston upon Thames 007,E09000021,Kingston upon Thames,E12000007,London,1633,1633,0,27.2,635,2.6,0.604313966,0,0,0,0,E09000021,Kingston upon Thames
E01002930,Kingston upon Thames 007B,E02000604,Kingston upon Thames 007,E09000021,Kingston upon Thames,E12000007,London,1709,1682,27,64,683,2.5,0.267981127,1,1,0,3.731606076,E09000021,Kingston upon Thames
E01002931,Kingston upon Thames 007C,E02000604,Kingston upon Thames 007,E09000021,Kingston upon Thames,E12000007,London,1850,1850,0,60.4,654,2.8,0.305358436,2,2,0,6.549679855,E09000021,Kingston upon Thames
E01002932,Kingston upon Thames 006A,E02000603,Kingston upon Thames 006,E09000021,Kingston upon Thames,E12000007,London,1757,1726,31,76.2,678,2.5,0.231755158,2,2,0,8.629797157,E09000021,Kingston upon Thames
E01002933,Kingston upon Thames 004A,E02000601,Kingston upon Thames 004,E09000021,Kingston upon Thames,E12000007,London,1995,1961,34,121.4,807,2.4,0.165011246,0,0,0,0,E09000021,Kingston upon Thames
E01002934,Kingston upon Thames 004B,E02000601,Kingston upon Thames 004,E09000021,Kingston upon Thames,E12000007,London,1821,1821,0,88.2,649,2.8,0.206099455,0,0,0,0,E09000021,Kingston upon Thames
E01002935,Kingston upon Thames 003A,E02000600,Kingston upon Thames 003,E09000021,Kingston upon Thames,E12000007,London,1770,1770,0,95.2,775,2.3,0.192532712,0,0,0,0,E09000021,Kingston upon Thames
E01002937,Kingston upon Thames 004D,E02000601,Kingston upon Thames 004,E09000021,Kingston upon Thames,E12000007,London,1729,1729,0,115,645,2.7,0.148530125,0,0,0,0,E09000021,Kingston upon Thames
E01002938,Kingston upon Thames 003B,E02000600,Kingston upon Thames 003,E09000021,Kingston upon Thames,E12000007,London,1935,1935,0,81.7,782,2.5,0.238566196,0,0,0,0,E09000021,Kingston upon Thames
E01002939,Kingston upon Thames 018A,E02000615,Kingston upon Thames 018,E09000021,Kingston upon Thames,E12000007,London,1548,1548,0,59.1,605,2.6,0.264846287,2,2,0,7.551550072,E09000021,Kingston upon Thames
E01002940,Kingston upon Thames 020A,E02000617,Kingston upon Thames 020,E09000021,Kingston upon Thames,E12000007,London,1580,1580,0,70.9,604,2.6,0.220042131,4,4,0,18.17833697,E09000021,Kingston upon Thames
E01002941,Kingston upon Thames 018B,E02000615,Kingston upon Thames 018,E09000021,Kingston upon Thames,E12000007,London,1487,1487,0,24,628,2.4,0.62329908,3,3,0,4.813098713,E09000021,Kingston upon Thames
E01002942,Kingston upon Thames 018C,E02000615,Kingston upon Thames 018,E09000021,Kingston upon Thames,E12000007,London,1370,1370,0,64.7,522,2.6,0.213476843,1,1,0,4.684348822,E09000021,Kingston upon Thames
E01002943,Kingston upon Thames 020B,E02000617,Kingston upon Thames 020,E09000021,Kingston upon Thames,E12000007,London,1396,1396,0,44.9,507,2.8,0.306665996,0,0,0,0,E09000021,Kingston upon Thames
E01002944,Kingston upon Thames 019A,E02000616,Kingston upon Thames 019,E09000021,Kingston upon Thames,E12000007,London,1360,1342,18,45,508,2.6,0.299258031,0,0,0,0,E09000021,Kingston upon Thames
E01002945,Kingston upon Thames 019B,E02000616,Kingston upon Thames 019,E09000021,Kingston upon Thames,E12000007,London,1559,1559,0,62.9,655,2.4,0.246572113,6,6,0,24.33365199,E09000021,Kingston upon Thames
E01002946,Kingston upon Thames 019C,E02000616,Kingston upon Thames 019,E09000021,Kingston upon Thames,E12000007,London,1498,1498,0,32.1,603,2.5,0.470407692,0,0,0,0,E09000021,Kingston upon Thames
E01002947,Kingston upon Thames 019D,E02000616,Kingston upon Thames 019,E09000021,Kingston upon Thames,E12000007,London,1614,1614,0,54.8,597,2.7,0.291576556,3,3,0,10.28889305,E09000021,Kingston upon Thames
E01002948,Kingston upon Thames 020C,E02000617,Kingston upon Thames 020,E09000021,Kingston upon Thames,E12000007,London,2103,2055,48,4,784,2.6,5.268067815,6,6,0,1.138937502,E09000021,Kingston upon Thames
E01002949,Kingston upon Thames 020D,E02000617,Kingston upon Thames 020,E09000021,Kingston upon Thames,E12000007,London,1862,1862,0,62.4,677,2.8,0.30049219,1,1,0,3.327873513,E09000021,Kingston upon Thames
E01002950,Kingston upon Thames 020E,E02000617,Kingston upon Thames 020,E09000021,Kingston upon Thames,E12000007,London,1596,1596,0,16.2,719,2.2,0.966305549,6,6,0,6.209216128,E09000021,Kingston upon Thames
E01002951,Kingston upon Thames 003C,E02000600,Kingston upon Thames 003,E09000021,Kingston upon Thames,E12000007,London,1514,1514,0,67.8,624,2.4,0.223240589,0,0,0,0,E09000021,Kingston upon Thames
E01002952,Kingston upon Thames 002A,E02000599,Kingston upon Thames 002,E09000021,Kingston upon Thames,E12000007,London,1541,1418,123,10.8,486,2.9,1.425161605,0,0,0,0,E09000021,Kingston upon Thames
E01002953,Kingston upon Thames 002B,E02000599,Kingston upon Thames 002,E09000021,Kingston upon Thames,E12000007,London,1308,1280,28,11.2,453,2.8,1.162673922,0,0,0,0,E09000021,Kingston upon Thames
E01002954,Kingston upon Thames 003D,E02000600,Kingston upon Thames 003,E09000021,Kingston upon Thames,E12000007,London,1289,1148,141,55.9,565,2,0.228188396,0,0,0,0,E09000021,Kingston upon Thames
E01002955,Kingston upon Thames 002C,E02000599,Kingston upon Thames 002,E09000021,Kingston upon Thames,E12000007,London,1377,1377,0,27.9,513,2.7,0.489928616,0,0,0,0,E09000021,Kingston upon Thames
E01002956,Kingston upon Thames 002D,E02000599,Kingston upon Thames 002,E09000021,Kingston upon Thames,E12000007,London,1611,1193,418,25.2,437,2.7,0.640115275,0,0,0,0,E09000021,Kingston upon Thames
E01002957,Kingston upon Thames 003E,E02000600,Kingston upon Thames 003,E09000021,Kingston upon Thames,E12000007,London,1717,1717,0,75.1,608,2.8,0.232494724,0,0,0,0,E09000021,Kingston upon Thames
E01002958,Kingston upon Thames 008C,E02000605,Kingston upon Thames 008,E09000021,Kingston upon Thames,E12000007,London,1680,1680,0,90.8,659,2.5,0.179476056,0,0,0,0,E09000021,Kingston upon Thames
E01002959,Kingston upon Thames 002E,E02000599,Kingston upon Thames 002,E09000021,Kingston upon Thames,E12000007,London,1433,1420,13,33.4,479,3,0.42459585,0,0,0,0,E09000021,Kingston upon Thames
E01002960,Kingston upon Thames 006B,E02000603,Kingston upon Thames 006,E09000021,Kingston upon Thames,E12000007,London,1627,1608,19,61.6,574,2.8,0.266878471,0,0,0,0,E09000021,Kingston upon Thames
E01002961,Kingston upon Thames 008D,E02000605,Kingston upon Thames 008,E09000021,Kingston upon Thames,E12000007,London,1750,1750,0,51.7,609,2.9,0.3428965,0,0,0,0,E09000021,Kingston upon Thames
E01002962,Kingston upon Thames 006C,E02000603,Kingston upon Thames 006,E09000021,Kingston upon Thames,E12000007,London,1528,1527,1,62.6,511,3,0.242770022,0,0,0,0,E09000021,Kingston upon Thames
E01002963,Kingston upon Thames 007D,E02000604,Kingston upon Thames 007,E09000021,Kingston upon Thames,E12000007,London,1732,1731,1,92.6,768,2.3,0.188722387,0,0,0,0,E09000021,Kingston upon Thames
E01002964,Kingston upon Thames 005A,E02000602,Kingston upon Thames 005,E09000021,Kingston upon Thames,E12000007,London,2231,2057,174,71.1,982,2.1,0.313597561,2,2,0,6.377600629,E09000021,Kingston upon Thames
E01002965,Kingston upon Thames 009A,E02000606,Kingston upon Thames 009,E09000021,Kingston upon Thames,E12000007,London,2325,2322,3,66.7,1071,2.2,0.354258284,3,3,0,8.468397586,E09000021,Kingston upon Thames
E01002966,Kingston upon Thames 010C,E02000607,Kingston upon Thames 010,E09000021,Kingston upon Thames,E12000007,London,1910,1873,37,37.9,744,2.5,0.498400663,0,0,0,0,E09000021,Kingston upon Thames
E01002967,Kingston upon Thames 009B,E02000606,Kingston upon Thames 009,E09000021,Kingston upon Thames,E12000007,London,1858,1852,6,94.3,958,1.9,0.197314406,3,3,0,15.20416101,E09000021,Kingston upon Thames
E01002968,Kingston upon Thames 009C,E02000606,Kingston upon Thames 009,E09000021,Kingston upon Thames,E12000007,London,2631,2375,256,47.3,1123,2.1,0.557214007,9,9,0,16.1517835,E09000021,Kingston upon Thames
E01002969,Kingston upon Thames 005B,E02000602,Kingston upon Thames 005,E09000021,Kingston upon Thames,E12000007,London,1748,1748,0,253.3,756,2.3,0.069456699,1,1,0,14.3974594,E09000021,Kingston upon Thames
E01002970,Kingston upon Thames 006D,E02000603,Kingston upon Thames 006,E09000021,Kingston upon Thames,E12000007,London,1576,1576,0,55.1,570,2.8,0.289542735,3,3,0,10.36116481,E09000021,Kingston upon Thames
E01002971,Kingston upon Thames 005C,E02000602,Kingston upon Thames 005,E09000021,Kingston upon Thames,E12000007,London,1709,1709,0,53.7,705,2.4,0.317376083,2,2,0,6.301672071,E09000021,Kingston upon Thames
E01002972,Kingston upon Thames 005D,E02000602,Kingston upon Thames 005,E09000021,Kingston upon Thames,E12000007,London,1809,1809,0,108.1,828,2.2,0.167136757,2,2,0,11.96624868,E09000021,Kingston upon Thames
E01002973,Kingston upon Thames 006E,E02000603,Kingston upon Thames 006,E09000021,Kingston upon Thames,E12000007,London,1372,1372,0,46,465,3,0.296907218,4,4,0,13.47222218,E09000021,Kingston upon Thames
E01002974,Kingston upon Thames 005E,E02000602,Kingston upon Thames 005,E09000021,Kingston upon Thames,E12000007,London,1893,1890,3,90.4,726,2.6,0.205450862,1,1,0,4.867343898,E09000021,Kingston upon Thames
E01002975,Kingston upon Thames 012A,E02000609,Kingston upon Thames 012,E09000021,Kingston upon Thames,E12000007,London,1381,1381,0,46.7,483,2.9,0.295715228,0,0,0,0,E09000021,Kingston upon Thames
E01002976,Kingston upon Thames 015A,E02000612,Kingston upon Thames 015,E09000021,Kingston upon Thames,E12000007,London,1654,1654,0,59.6,641,2.6,0.28224715,0,0,0,0,E09000021,Kingston upon Thames
E01002977,Kingston upon Thames 012B,E02000609,Kingston upon Thames 012,E09000021,Kingston upon Thames,E12000007,London,1673,1665,8,56,654,2.5,0.300345291,0,0,0,0,E09000021,Kingston upon Thames
E01002978,Kingston upon Thames 015B,E02000612,Kingston upon Thames 015,E09000021,Kingston upon Thames,E12000007,London,1761,1757,4,48.4,684,2.6,0.362305916,0,0,0,0,E09000021,Kingston upon Thames
E01002979,Kingston upon Thames 015C,E02000612,Kingston upon Thames 015,E09000021,Kingston upon Thames,E12000007,London,1549,1549,0,45.8,614,2.5,0.336227874,0,0,0,0,E09000021,Kingston upon Thames
E01002980,Kingston upon Thames 012C,E02000609,Kingston upon Thames 012,E09000021,Kingston upon Thames,E12000007,London,1413,1396,17,61.2,482,2.9,0.231077427,0,0,0,0,E09000021,Kingston upon Thames
E01002981,Kingston upon Thames 012D,E02000609,Kingston upon Thames 012,E09000021,Kingston upon Thames,E12000007,London,1544,1533,11,40.9,518,3,0.380621492,0,0,0,0,E09000021,Kingston upon Thames
E01002982,Kingston upon Thames 015D,E02000612,Kingston upon Thames 015,E09000021,Kingston upon Thames,E12000007,London,1438,1350,88,55.7,517,2.6,0.258117941,0,0,0,0,E09000021,Kingston upon Thames
E01002983,Kingston upon Thames 015E,E02000612,Kingston upon Thames 015,E09000021,Kingston upon Thames,E12000007,London,1626,1626,0,25,595,2.7,0.642918291,0,0,0,0,E09000021,Kingston upon Thames
E01002984,Kingston upon Thames 012E,E02000609,Kingston upon Thames 012,E09000021,Kingston upon Thames,E12000007,London,1426,1405,21,52.5,604,2.3,0.272836972,1,1,0,3.665192411,E09000021,Kingston upon Thames
E01002985,Kingston upon Thames 007E,E02000604,Kingston upon Thames 007,E09000021,Kingston upon Thames,E12000007,London,1662,1662,0,96.6,603,2.8,0.16853476,2,2,0,11.86698817,E09000021,Kingston upon Thames
E01002986,Kingston upon Thames 008E,E02000605,Kingston upon Thames 008,E09000021,Kingston upon Thames,E12000007,London,1273,1273,0,29,471,2.7,0.436498833,0,0,0,0,E09000021,Kingston upon Thames
E01002987,Kingston upon Thames 011B,E02000608,Kingston upon Thames 011,E09000021,Kingston upon Thames,E12000007,London,1702,1508,194,80.1,844,1.8,0.21270724,7,7,0,32.90908197,E09000021,Kingston upon Thames
E01002988,Kingston upon Thames 011C,E02000608,Kingston upon Thames 011,E09000021,Kingston upon Thames,E12000007,London,1906,1234,672,66.8,572,2.2,0.284754347,0,0,0,0,E09000021,Kingston upon Thames
E01002989,Kingston upon Thames 011D,E02000608,Kingston upon Thames 011,E09000021,Kingston upon Thames,E12000007,London,1830,1830,0,120.9,909,2,0.152594755,0,0,0,0,E09000021,Kingston upon Thames
E01002990,Kingston upon Thames 009D,E02000606,Kingston upon Thames 009,E09000021,Kingston upon Thames,E12000007,London,1680,1680,0,99.5,937,1.8,0.167849345,1,1,0,5.957723593,E09000021,Kingston upon Thames
E01002991,Kingston upon Thames 009E,E02000606,Kingston upon Thames 009,E09000021,Kingston upon Thames,E12000007,London,1613,1598,15,70.8,710,2.3,0.231161382,0,0,0,0,E09000021,Kingston upon Thames
E01002992,Kingston upon Thames 010D,E02000607,Kingston upon Thames 010,E09000021,Kingston upon Thames,E12000007,London,1752,1077,675,53.1,438,2.5,0.330219716,0,0,0,0,E09000021,Kingston upon Thames
E01002993,Kingston upon Thames 013C,E02000610,Kingston upon Thames 013,E09000021,Kingston upon Thames,E12000007,London,1519,1519,0,91.4,867,1.8,0.166329646,2,2,0,12.02431464,E09000021,Kingston upon Thames
E01002994,Kingston upon Thames 016A,E02000613,Kingston upon Thames 016,E09000021,Kingston upon Thames,E12000007,London,1510,1388,122,47.3,602,2.3,0.317338348,3,3,0,9.453632111,E09000021,Kingston upon Thames
E01002995,Kingston upon Thames 013D,E02000610,Kingston upon Thames 013,E09000021,Kingston upon Thames,E12000007,London,1476,1379,97,36.1,602,2.3,0.415623486,6,6,0,14.43614283,E09000021,Kingston upon Thames
E01002996,Kingston upon Thames 016B,E02000613,Kingston upon Thames 016,E09000021,Kingston upon Thames,E12000007,London,1513,1484,29,74.4,589,2.5,0.197143025,0,0,0,0,E09000021,Kingston upon Thames
E01002997,Kingston upon Thames 016C,E02000613,Kingston upon Thames 016,E09000021,Kingston upon Thames,E12000007,London,1462,1440,22,62.6,588,2.4,0.238166757,0,0,0,0,E09000021,Kingston upon Thames
E01002998,Kingston upon Thames 016D,E02000613,Kingston upon Thames 016,E09000021,Kingston upon Thames,E12000007,London,1530,1522,8,106.5,612,2.5,0.145896074,0,0,0,0,E09000021,Kingston upon Thames
E01002999,Kingston upon Thames 013E,E02000610,Kingston upon Thames 013,E09000021,Kingston upon Thames,E12000007,London,1449,1427,22,76.5,743,1.9,0.188762405,0,0,0,0,E09000021,Kingston upon Thames
E01003000,Kingston upon Thames 017C,E02000614,Kingston upon Thames 017,E09000021,Kingston upon Thames,E12000007,London,1553,1553,0,13.5,587,2.6,1.156064076,0,0,0,0,E09000021,Kingston upon Thames
E01003001,Kingston upon Thames 017D,E02000614,Kingston upon Thames 017,E09000021,Kingston upon Thames,E12000007,London,1831,1831,0,49.8,627,2.9,0.367962348,0,0,0,0,E09000021,Kingston upon Thames
E01003002,Kingston upon Thames 016E,E02000613,Kingston upon Thames 016,E09000021,Kingston upon Thames,E12000007,London,1826,1826,0,60.2,783,2.3,0.305408556,3,3,0,9.822907502,E09000021,Kingston upon Thames
E01003003,Kingston upon Thames 017E,E02000614,Kingston upon Thames 017,E09000021,Kingston upon Thames,E12000007,London,1557,1512,45,66.7,574,2.6,0.227992853,0,0,0,0,E09000021,Kingston upon Thames
E01003004,Kingston upon Thames 018D,E02000615,Kingston upon Thames 018,E09000021,Kingston upon Thames,E12000007,London,1578,1578,0,50.5,591,2.7,0.30972775,0,0,0,0,E09000021,Kingston upon Thames
E01003005,Kingston upon Thames 018E,E02000615,Kingston upon Thames 018,E09000021,Kingston upon Thames,E12000007,London,1488,1488,0,64.5,570,2.6,0.229190582,1,1,0,4.363181036,E09000021,Kingston upon Thames
E01003006,Kingston upon Thames 001A,E02000598,Kingston upon Thames 001,E09000021,Kingston upon Thames,E12000007,London,1500,1500,0,46.7,611,2.5,0.323248737,3,3,0,9.280778721,E09000021,Kingston upon Thames
E01003007,Kingston upon Thames 001B,E02000598,Kingston upon Thames 001,E09000021,Kingston upon Thames,E12000007,London,1513,1513,0,74.6,549,2.8,0.201016599,0,0,0,0,E09000021,Kingston upon Thames
E01003008,Kingston upon Thames 001C,E02000598,Kingston upon Thames 001,E09000021,Kingston upon Thames,E12000007,London,1432,1432,0,71.2,514,2.8,0.200238966,0,0,0,0,E09000021,Kingston upon Thames
E01003009,Kingston upon Thames 001D,E02000598,Kingston upon Thames 001,E09000021,Kingston upon Thames,E12000007,London,1895,1895,0,62.5,773,2.5,0.299450985,0,0,0,0,E09000021,Kingston upon Thames
E01003010,Kingston upon Thames 001E,E02000598,Kingston upon Thames 001,E09000021,Kingston upon Thames,E12000007,London,1497,1497,0,49.5,554,2.7,0.30440692,4,4,0,13.14030574,E09000021,Kingston upon Thames
E01003011,Kingston upon Thames 004E,E02000601,Kingston upon Thames 004,E09000021,Kingston upon Thames,E12000007,London,1741,1741,0,69,730,2.4,0.250396213,2,2,0,7.987341254,E09000021,Kingston upon Thames
E01003013,Lambeth 036A,E02006801,Lambeth 036,E09000022,Lambeth,E12000007,London,1639,1562,77,47.7,854,1.8,0.343731286,7,7,0,20.36474502,E09000022,Lambeth
E01003014,Lambeth 036B,E02006801,Lambeth 036,E09000022,Lambeth,E12000007,London,1534,1415,119,82.2,678,2.1,0.187536068,7,7,0,37.32615323,E09000022,Lambeth
E01003015,Lambeth 002A,E02000619,Lambeth 002,E09000022,Lambeth,E12000007,London,1594,1594,0,166.9,730,2.2,0.094114484,2,2,0,21.25071424,E09000022,Lambeth
E01003016,Lambeth 036C,E02006801,Lambeth 036,E09000022,Lambeth,E12000007,London,1352,1026,326,82.8,526,2,0.161136163,6,6,0,37.23558928,E09000022,Lambeth
E01003017,Lambeth 036D,E02006801,Lambeth 036,E09000022,Lambeth,E12000007,London,1663,1661,2,127.9,862,1.9,0.131261855,2,2,0,15.23671896,E09000022,Lambeth
E01003018,Lambeth 020A,E02000637,Lambeth 020,E09000022,Lambeth,E12000007,London,2079,2063,16,138.6,999,2.1,0.152405776,2,2,0,13.12286225,E09000022,Lambeth
E01003019,Lambeth 015A,E02000632,Lambeth 015,E09000022,Lambeth,E12000007,London,2090,2084,6,139,914,2.3,0.149474905,2,2,0,13.38017238,E09000022,Lambeth
E01003020,Lambeth 016A,E02000633,Lambeth 016,E09000022,Lambeth,E12000007,London,1775,1772,3,123.7,771,2.3,0.144020394,2,2,0,13.88692218,E09000022,Lambeth
E01003021,Lambeth 021A,E02000638,Lambeth 021,E09000022,Lambeth,E12000007,London,1903,1514,389,118.3,663,2.3,0.161787863,0,0,0,0,E09000022,Lambeth
E01003022,Lambeth 021B,E02000638,Lambeth 021,E09000022,Lambeth,E12000007,London,1746,1746,0,150.5,770,2.3,0.114742318,2,2,0,17.43036084,E09000022,Lambeth
E01003023,Lambeth 021C,E02000638,Lambeth 021,E09000022,Lambeth,E12000007,London,2380,2380,0,186.5,1063,2.2,0.125452719,2,2,0,15.94226104,E09000022,Lambeth
E01003024,Lambeth 021D,E02000638,Lambeth 021,E09000022,Lambeth,E12000007,London,1798,1798,0,145,766,2.3,0.126393535,3,3,0,23.73539118,E09000022,Lambeth
E01003025,Lambeth 021E,E02000638,Lambeth 021,E09000022,Lambeth,E12000007,London,2071,2071,0,132.2,842,2.5,0.155077115,1,1,0,6.448404714,E09000022,Lambeth
E01003026,Lambeth 019A,E02000636,Lambeth 019,E09000022,Lambeth,E12000007,London,1484,1471,13,42.7,656,2.2,0.34651448,3,3,0,8.657646853,E09000022,Lambeth
E01003027,Lambeth 019B,E02000636,Lambeth 019,E09000022,Lambeth,E12000007,London,1373,1373,0,110.7,480,2.9,0.123236064,0,0,0,0,E09000022,Lambeth
E01003028,Lambeth 019C,E02000636,Lambeth 019,E09000022,Lambeth,E12000007,London,1469,1469,0,107.5,563,2.6,0.137858402,0,0,0,0,E09000022,Lambeth
E01003029,Lambeth 017A,E02000634,Lambeth 017,E09000022,Lambeth,E12000007,London,1808,1781,27,121.6,860,2.1,0.148805638,2,2,0,13.44035097,E09000022,Lambeth
E01003030,Lambeth 019D,E02000636,Lambeth 019,E09000022,Lambeth,E12000007,London,1795,1782,13,107.4,783,2.3,0.165302481,4,3,1,24.19806395,E09000022,Lambeth
E01003031,Lambeth 023A,E02000640,Lambeth 023,E09000022,Lambeth,E12000007,London,1658,1658,0,183.2,720,2.3,0.090373432,0,0,0,0,E09000022,Lambeth
E01003032,Lambeth 017B,E02000634,Lambeth 017,E09000022,Lambeth,E12000007,London,1747,1747,0,97.1,759,2.3,0.182275839,4,4,0,21.94476252,E09000022,Lambeth
E01003033,Lambeth 019E,E02000636,Lambeth 019,E09000022,Lambeth,E12000007,London,1518,1518,0,102.2,594,2.6,0.148770532,0,0,0,0,E09000022,Lambeth
E01003034,Lambeth 012A,E02000629,Lambeth 012,E09000022,Lambeth,E12000007,London,1751,1731,20,152.7,723,2.4,0.111750317,3,3,0,26.84556144,E09000022,Lambeth
E01003035,Lambeth 012B,E02000629,Lambeth 012,E09000022,Lambeth,E12000007,London,1557,1557,0,132.4,710,2.2,0.115629227,2,2,0,17.29666492,E09000022,Lambeth
E01003036,Lambeth 012C,E02000629,Lambeth 012,E09000022,Lambeth,E12000007,London,1608,1603,5,142.2,737,2.2,0.113683349,0,0,0,0,E09000022,Lambeth
E01003037,Lambeth 013A,E02000630,Lambeth 013,E09000022,Lambeth,E12000007,London,1387,1387,0,121.3,606,2.3,0.115026753,3,3,0,26.08088916,E09000022,Lambeth
E01003038,Lambeth 013B,E02000630,Lambeth 013,E09000022,Lambeth,E12000007,London,1506,1506,0,113.3,689,2.2,0.130918333,4,4,0,30.55339859,E09000022,Lambeth
E01003039,Lambeth 013C,E02000630,Lambeth 013,E09000022,Lambeth,E12000007,London,2042,2042,0,110.5,945,2.2,0.184872822,4,3,1,21.63649561,E09000022,Lambeth
E01003040,Lambeth 013D,E02000630,Lambeth 013,E09000022,Lambeth,E12000007,London,1288,1288,0,85.4,594,2.2,0.154911675,1,1,0,6.455291394,E09000022,Lambeth
E01003041,Lambeth 017C,E02000634,Lambeth 017,E09000022,Lambeth,E12000007,London,1613,1536,77,168,678,2.3,0.097825139,1,1,0,10.22232123,E09000022,Lambeth
E01003042,Lambeth 013E,E02000630,Lambeth 013,E09000022,Lambeth,E12000007,London,1043,1042,1,109,502,2.1,0.093628725,5,5,0,53.40241488,E09000022,Lambeth
E01003043,Lambeth 018A,E02000635,Lambeth 018,E09000022,Lambeth,E12000007,London,1634,1634,0,158,685,2.4,0.102540749,0,0,0,0,E09000022,Lambeth
E01003044,Lambeth 018B,E02000635,Lambeth 018,E09000022,Lambeth,E12000007,London,1238,1238,0,184.2,606,2,0.066577017,0,0,0,0,E09000022,Lambeth
E01003045,Lambeth 011A,E02000628,Lambeth 011,E09000022,Lambeth,E12000007,London,1971,1971,0,172.6,728,2.7,0.114472179,2,2,0,17.47149409,E09000022,Lambeth
E01003046,Lambeth 009A,E02000626,Lambeth 009,E09000022,Lambeth,E12000007,London,1741,1738,3,183.6,743,2.3,0.095015919,0,0,0,0,E09000022,Lambeth
E01003047,Lambeth 011B,E02000628,Lambeth 011,E09000022,Lambeth,E12000007,London,1627,1627,0,90.1,751,2.2,0.182466999,7,6,1,38.36310144,E09000022,Lambeth
E01003048,Lambeth 009B,E02000626,Lambeth 009,E09000022,Lambeth,E12000007,London,1764,1764,0,145.3,741,2.4,0.123829144,0,0,0,0,E09000022,Lambeth
E01003049,Lambeth 011C,E02000628,Lambeth 011,E09000022,Lambeth,E12000007,London,1695,1686,9,142.4,668,2.5,0.117071763,0,0,0,0,E09000022,Lambeth
E01003050,Lambeth 016B,E02000633,Lambeth 016,E09000022,Lambeth,E12000007,London,1650,1618,32,168.2,773,2.1,0.098177822,4,4,0,40.74239899,E09000022,Lambeth
E01003051,Lambeth 018C,E02000635,Lambeth 018,E09000022,Lambeth,E12000007,London,1643,1641,2,89.6,675,2.4,0.179651745,0,0,0,0,E09000022,Lambeth
E01003052,Lambeth 016C,E02000633,Lambeth 016,E09000022,Lambeth,E12000007,London,1821,1821,0,144.6,758,2.4,0.12628374,0,0,0,0,E09000022,Lambeth
E01003053,Lambeth 015B,E02000632,Lambeth 015,E09000022,Lambeth,E12000007,London,1728,1724,4,149.1,757,2.3,0.115612525,1,1,0,8.649581877,E09000022,Lambeth
E01003054,Lambeth 015C,E02000632,Lambeth 015,E09000022,Lambeth,E12000007,London,1832,1825,7,208.9,819,2.2,0.089475401,1,1,0,11.17625615,E09000022,Lambeth
E01003055,Lambeth 016D,E02000633,Lambeth 016,E09000022,Lambeth,E12000007,London,1490,1464,26,108.9,790,1.9,0.135739954,1,1,0,7.367027706,E09000022,Lambeth
E01003056,Lambeth 015D,E02000632,Lambeth 015,E09000022,Lambeth,E12000007,London,1935,1929,6,232.9,838,2.3,0.085248502,0,0,0,0,E09000022,Lambeth
E01003057,Lambeth 017D,E02000634,Lambeth 017,E09000022,Lambeth,E12000007,London,1678,1676,2,174.2,724,2.3,0.096309142,2,2,0,20.76646054,E09000022,Lambeth
E01003058,Lambeth 015E,E02000632,Lambeth 015,E09000022,Lambeth,E12000007,London,1931,1922,9,212,820,2.3,0.088833415,0,0,0,0,E09000022,Lambeth
E01003059,Lambeth 011D,E02000628,Lambeth 011,E09000022,Lambeth,E12000007,London,1634,1592,42,211.1,625,2.5,0.075558281,1,1,0,13.23481665,E09000022,Lambeth
